market_id,city,state_name,state_code,latitude,longitude,year,population,home_value,population_growth_1yr_pct,population_growth_5yr_pct,home_value_growth_1yr_pct,home_value_cagr_3yr_pct,home_value_cagr_5yr_pct,permitted_units,permits_per_1000_population,permit_growth_1yr_pct,homes_sold,homes_sold_growth_1yr_pct,avg_inventory,inventory_growth_1yr_pct,avg_months_of_supply,avg_sale_to_list_pct,activity_months,growth_score,demand_score,supply_score,baseline_score,growth_heavy_score,demand_heavy_score,supply_light_score,avg_scenario_score,baseline_rank,growth_heavy_rank,demand_heavy_rank,supply_light_rank,avg_rank,rank_range,rank_stddev,national_baseline_rank,national_robust_rank,state_baseline_rank,state_robust_rank,created_at
US-2502690,Attleboro,Massachusetts,MA,,,2025,47447,533619.83,0.37,2.11,2.28,5.47,7.04,22,0.46,-48.84,1328.0,11.5,63.75,34.21,1.75,101.68,12,62.29,88.56,56.1,69.94,69.24,75.81,73.49,72.12,96,148,48,76,92.0,100,36.55,96,81,6,4,2026-09-19 22:18:21.483951+00:00
US-4239784,Kingston,Pennsylvania,PA,,,2025,13462,228966.47,0.15,1.02,4.3,5.96,8.94,3,0.22,,446.0,6.19,19.25,5.0,1.63,98.54,12,70.41,69.39,81.48,72.82,71.77,71.51,71.06,71.79,59,84,111,117,92.75,58,23.11,59,82,10,13,2026-09-19 22:18:21.483951+00:00
US-3460900,Princeton,New Jersey,NJ,,,2025,31469,949175.63,0.07,2.76,2.46,6.68,7.51,0,0.0,-100.0,781.0,6.26,65.08,13.85,3.34,101.53,12,69.47,69.54,82.95,72.86,71.51,71.53,70.85,71.69,58,89,109,125,95.25,67,25.0,58,83,13,16,2026-09-19 22:18:21.483951+00:00
US-3345140,Manchester,New Hampshire,NH,,,2025,116818,439470.67,0.55,1.13,1.25,5.77,8.4,222,1.9,15.03,3459.0,8.36,139.33,40.03,1.47,101.75,12,68.83,88.32,38.73,68.12,70.16,75.03,74.59,71.98,133,125,63,63,96.0,70,33.12,133,84,3,3,2026-09-19 22:18:21.483951+00:00
US-3464650,Roselle Park,New Jersey,NJ,,,2025,15603,544185.53,7.63,11.47,0.74,5.86,7.59,168,10.77,-32.26,309.0,10.36,17.25,52.21,2.15,103.99,12,83.55,85.34,9.71,65.72,73.01,73.46,76.97,72.29,210,64,84,34,98.0,176,67.07,210,85,36,17,2026-09-19 22:18:21.483951+00:00
US-2688940,Wyoming,Michigan,MI,,,2025,78588,288067.93,0.42,2.37,3.57,4.9,7.98,425,5.41,174.19,2638.0,3.25,75.42,5.36,1.04,101.44,12,71.65,81.18,46.36,68.67,70.72,73.1,73.41,71.47,117,111,87,78,98.25,39,16.21,117,86,2,3,2026-09-19 22:18:21.483951+00:00
US-1802674,Auburn,Indiana,IN,,,2025,14068,274160.47,0.73,3.91,4.93,5.67,7.65,54,3.84,-10.0,690.0,20.63,28.75,12.38,1.52,98.18,12,73.8,78.51,46.04,68.51,71.05,72.23,73.15,71.23,123,98,95,80,99.0,43,15.44,123,87,1,2,2026-09-19 22:18:21.483951+00:00
US-2052575,Olathe,Kansas,KS,,,2025,150025,425068.2,0.92,5.99,3.2,3.66,6.52,636,4.24,23.98,6220.0,11.99,364.25,-1.31,2.21,100.83,12,65.78,84.18,54.37,69.37,69.59,74.19,72.92,71.52,105,137,73,86,100.25,64,24.08,105,88,4,3,2026-09-19 22:18:21.483951+00:00
US-5584675,Wauwatosa,Wisconsin,WI,,,2025,48649,416018.53,-0.24,0.66,4.13,6.57,6.82,2,0.04,100.0,2199.0,8.97,96.25,8.35,1.63,102.87,12,52.75,87.51,83.75,72.67,67.83,76.52,71.49,72.13,60,187,44,112,100.75,143,55.78,60,89,4,4,2026-09-19 22:18:21.483951+00:00
US-3980304,Wadsworth,Ohio,OH,,,2025,24720,314359.16,0.01,2.67,4.56,4.74,6.9,0,0.0,-100.0,834.0,3.09,31.58,1.34,1.41,99.34,12,62.6,72.42,92.77,73.58,70.07,72.53,70.04,71.55,46,130,91,137,101.0,91,36.27,46,90,1,2,2026-09-19 22:18:21.483951+00:00
US-3430570,Hawthorne,New Jersey,NJ,,,2025,20169,624324.66,0.0,3.07,4.53,6.77,6.75,0,0.0,-100.0,478.0,9.13,30.92,25.76,2.49,104.67,12,61.79,80.73,73.82,71.43,69.28,74.01,71.51,71.56,73,146,77,110,101.5,73,29.43,73,91,15,18,2026-09-19 22:18:21.483951+00:00
US-5357535,Redmond,Washington,WA,,,2025,82506,1377669.91,1.32,12.42,-0.77,3.34,8.28,1278,15.49,56.62,2238.0,6.98,120.75,51.25,1.95,100.29,12,88.66,80.14,6.82,65.22,73.83,71.7,76.64,71.84,222,49,106,38,103.75,184,72.99,222,92,7,4,2026-09-19 22:18:21.483951+00:00
US-4454640,Pawtucket,Rhode Island,RI,,,2025,77065,396537.54,0.25,2.05,1.71,6.22,8.62,2,0.03,0.0,1727.0,-0.23,92.5,45.48,1.94,101.5,12,73.91,71.87,60.69,69.89,71.31,70.8,71.67,70.92,97,92,123,105,104.25,31,11.78,97,93,4,4,2026-09-19 22:18:21.483951+00:00
US-2338740,Lewiston,Maine,ME,,,2025,38866,297785.43,0.12,4.73,2.18,6.41,10.19,184,4.73,475.0,1064.0,1.62,62.08,22.73,2.17,101.92,12,82.81,73.71,34.39,67.52,72.81,70.54,73.87,71.18,149,67,134,71,105.25,82,36.66,149,94,6,3,2026-09-19 22:18:21.483951+00:00
US-2039075,Leawood,Kansas,KS,,,2025,34093,769902.42,0.46,0.65,4.95,5.3,7.34,71,2.08,9.23,1825.0,13.42,82.17,-17.14,1.72,99.78,12,58.74,84.6,71.1,70.88,68.35,74.82,71.61,71.42,81,170,66,106,105.75,104,39.75,81,95,2,4,2026-09-19 22:18:21.483951+00:00
US-0919480,Derby,Connecticut,CT,,,2025,12925,338443.21,0.23,4.99,4.83,7.16,9.67,2,0.15,100.0,388.0,-9.35,24.92,4.18,2.4,100.84,12,83.37,54.95,83.88,73.55,74.92,67.82,70.63,71.73,47,40,211,128,106.5,171,69.54,47,96,7,12,2026-09-19 22:18:21.483951+00:00
US-2067625,Spring Hill,Kansas,KS,,,2025,10777,421545.03,5.9,31.56,0.55,3.17,6.59,370,34.33,15.26,1141.0,36.48,93.08,6.79,2.98,100.68,12,76.23,80.88,32.06,66.82,71.0,72.16,73.91,70.97,171,101,97,70,109.75,101,37.32,171,97,8,5,2026-09-19 22:18:21.483951+00:00
US-3653682,North Tonawanda,New York,NY,,,2025,29806,279944.36,-0.36,-2.07,5.35,6.3,8.14,19,0.64,26.67,936.0,17.15,25.67,21.26,1.01,107.28,12,53.05,94.63,62.03,69.85,66.87,77.27,72.66,71.66,98,217,35,90,110.0,182,66.37,98,98,5,3,2026-09-19 22:18:21.483951+00:00
US-2371990,South Portland,Maine,ME,,,2025,27007,510844.89,-0.1,1.62,-0.03,3.81,7.56,31,1.15,-6.06,957.0,13.52,54.67,36.1,2.18,101.04,12,65.58,86.15,47.08,68.15,68.97,74.12,72.99,71.06,131,152,75,83,110.25,77,32.24,131,99,4,4,2026-09-19 22:18:21.483951+00:00
US-5510375,Brown Deer,Wisconsin,WI,,,2025,12821,287372.0,2.38,2.46,1.2,4.83,6.84,0,0.0,-100.0,512.0,3.02,29.67,-8.25,2.25,100.1,12,61.19,70.85,96.96,73.51,69.45,71.87,69.11,70.98,48,140,103,158,112.25,110,42.06,48,100,1,5,2026-09-19 22:18:21.483951+00:00
US-1782530,Winnetka,Illinois,IL,,,2025,12518,1785151.86,0.13,-1.46,9.19,6.58,9.28,9,0.72,-52.63,574.0,6.3,34.25,-10.07,2.32,103.6,12,59.04,79.42,81.23,71.72,68.48,73.58,70.43,71.05,70,168,81,132,112.75,98,39.56,70,101,10,12,2026-09-19 22:18:21.483951+00:00
US-2904384,Belton,Missouri,MO,,,2025,26193,269991.06,1.22,8.96,5.17,3.56,6.63,62,2.37,-29.55,996.0,3.32,48.92,-5.32,1.97,99.87,12,70.55,72.76,65.12,69.96,70.4,70.95,71.0,70.58,95,120,120,119,113.5,25,10.69,95,102,2,2,2026-09-19 22:18:21.483951+00:00
US-3446680,Millville,New Jersey,NJ,,,2025,28098,257411.18,0.54,2.51,3.19,7.58,10.38,19,0.68,-40.63,1175.0,9.0,90.75,9.78,2.86,98.81,12,77.06,64.13,71.13,71.05,72.29,69.06,70.65,70.76,78,77,172,127,113.5,95,39.36,78,103,17,19,2026-09-19 22:18:21.483951+00:00
US-1759988,Pingree Grove,Illinois,IL,,,2025,12545,367264.79,4.48,20.41,2.69,4.96,7.29,109,8.69,-44.95,1064.0,25.18,85.17,30.36,2.94,99.83,12,83.99,77.81,20.24,65.89,72.58,71.03,74.84,71.08,205,72,117,60,113.5,145,56.94,205,104,30,13,2026-09-19 22:18:21.483951+00:00
US-3369940,Somersworth,New Hampshire,NH,,,2025,12171,441670.71,-0.37,1.99,2.58,6.15,8.92,33,2.71,-5.71,373.0,4.19,20.33,19.61,1.99,100.3,12,74.73,75.89,45.61,67.86,70.71,71.0,72.34,70.48,137,112,119,94,115.5,43,15.4,137,105,4,4,2026-09-19 22:18:21.483951+00:00
US-5578750,Sussex,Wisconsin,WI,,,2025,12779,502314.45,1.77,9.87,6.12,6.04,6.4,78,6.1,-39.53,523.0,4.39,28.25,-20.79,1.97,101.16,12,68.57,78.71,54.38,68.57,69.48,72.02,71.71,70.44,121,139,101,103,116.0,38,15.39,121,106,7,6,2026-09-19 22:18:21.483951+00:00
US-1746357,Manhattan,Illinois,IL,,,2025,10943,391126.36,1.67,14.85,3.02,4.74,6.8,57,5.21,-27.85,541.0,24.94,41.58,16.05,2.84,99.61,12,76.44,77.29,37.84,67.09,70.9,71.11,72.96,70.52,163,103,116,85,116.75,78,28.88,163,107,21,14,2026-09-19 22:18:21.483951+00:00
US-3445900,Middlesex,New Jersey,NJ,,,2025,14740,530059.76,0.08,1.02,4.75,8.01,7.36,2,0.14,-93.75,449.0,2.28,26.25,2.94,2.2,103.52,12,61.07,74.56,85.03,71.78,68.71,72.09,69.54,70.53,69,158,99,145,117.75,89,35.67,69,108,14,20,2026-09-19 22:18:21.483951+00:00
US-3951310,Monroe,Ohio,OH,,,2025,15880,349610.54,0.53,2.79,3.92,5.15,7.62,103,6.49,63.49,582.0,15.94,34.42,2.74,2.14,99.36,12,70.74,79.98,45.38,67.64,69.71,72.02,72.36,70.43,144,135,100,93,118.0,51,21.87,144,109,5,3,2026-09-19 22:18:21.483951+00:00
US-5585300,West Allis,Wisconsin,WI,,,2025,60119,269085.61,0.6,-0.23,2.93,7.11,8.02,184,3.06,-26.4,2225.0,11.25,91.58,14.6,1.49,102.6,12,60.14,91.24,47.75,67.93,67.61,75.39,72.9,70.96,135,193,57,87,118.0,136,51.47,135,110,8,7,2026-09-19 22:18:21.483951+00:00
US-3418070,Dover,New Jersey,NJ,,,2025,18919,512635.19,0.21,2.75,1.05,6.21,7.48,1,0.05,-98.94,230.0,1.77,14.67,20.55,2.5,104.27,12,69.29,70.62,73.21,70.74,70.28,70.61,70.28,70.48,84,122,132,135,118.25,51,20.35,84,111,18,21,2026-09-19 22:18:21.483951+00:00
US-0976500,Torrington,Connecticut,CT,,,2025,35796,292809.04,0.18,1.23,3.35,8.71,11.94,8,0.22,-46.67,1440.0,-0.96,96.25,5.19,2.45,101.08,12,71.5,65.11,81.27,71.7,71.05,69.45,69.6,70.45,71,100,163,143,119.25,92,35.97,71,112,11,13,2026-09-19 22:18:21.483951+00:00
US-3412100,Chatham,New Jersey,NJ,,,2025,10027,1282164.7,0.21,9.35,7.71,7.58,7.34,5,0.5,-94.74,277.0,-4.81,8.58,56.06,1.13,110.73,12,79.5,69.07,49.01,68.23,71.8,69.19,71.76,70.25,129,83,165,102,119.75,82,30.82,129,113,25,22,2026-09-19 22:18:21.483951+00:00
US-3665508,Schenectady,New York,NY,,,2025,69471,321344.89,0.29,3.79,3.81,5.3,7.18,0,0.0,,1789.0,-5.34,106.0,-6.47,2.17,101.36,12,68.92,62.34,96.3,73.46,71.05,69.4,68.69,70.65,49,99,164,170,120.5,121,49.79,49,114,2,4,2026-09-19 22:18:21.483951+00:00
US-5365170,Snohomish,Washington,WA,,,2025,10719,934283.45,2.17,5.36,-0.18,2.96,7.62,19,1.77,-90.05,610.0,0.49,26.42,12.81,1.6,99.59,12,76.82,68.09,57.41,68.91,71.29,69.11,70.95,70.06,111,93,169,121,123.5,76,28.12,111,115,3,5,2026-09-19 22:18:21.483951+00:00
US-3650617,New Rochelle,New York,NY,,,2025,85864,910710.32,0.23,7.06,7.45,7.31,7.59,140,1.63,2700.0,1463.0,-3.56,95.92,-2.37,2.56,102.75,12,79.28,61.58,69.45,70.63,72.5,68.07,70.33,70.38,88,73,203,134,124.5,130,50.59,88,116,4,5,2026-09-19 22:18:21.483951+00:00
US-0608100,Brea,California,CA,,,2025,47260,1102397.16,-0.83,0.04,-0.78,3.75,6.79,0,0.0,-100.0,906.0,19.53,45.25,28.07,1.8,103.05,12,49.55,92.9,72.38,70.43,65.98,76.81,71.34,71.14,90,256,40,113,124.75,216,80.24,90,117,2,2,2026-09-19 22:18:21.483951+00:00
US-2523000,Fall River,Massachusetts,MA,,,2025,95298,444975.33,0.28,1.48,0.73,5.04,7.72,58,0.61,-7.94,1736.0,12.95,126.67,26.88,2.72,100.32,12,66.28,78.35,58.47,68.55,68.73,71.75,70.93,69.99,122,157,105,122,126.5,52,18.93,122,118,8,5,2026-09-19 22:18:21.483951+00:00
US-5585350,West Bend,Wisconsin,WI,,,2025,32268,345807.01,0.45,1.7,5.28,6.82,6.9,26,0.81,-79.2,1348.0,17.63,73.33,20.22,2.04,100.07,12,58.76,86.0,60.43,68.71,67.18,73.99,71.19,70.27,116,200,78,115,127.25,122,44.71,116,119,6,8,2026-09-19 22:18:21.483951+00:00
US-2569170,Taunton,Massachusetts,MA,,,2025,62522,511567.25,0.51,5.23,2.23,5.04,7.15,329,5.26,222.55,1653.0,0.49,67.92,3.16,1.53,101.44,12,71.93,76.44,48.28,67.59,69.73,70.86,71.59,69.95,147,134,121,108,127.5,39,14.53,147,120,9,6,2026-09-19 22:18:21.483951+00:00
US-2567000,Springfield,Massachusetts,MA,,,2025,154702,297300.13,0.2,-0.31,2.06,5.34,8.01,19,0.12,-88.34,3981.0,4.43,231.17,14.87,2.16,101.86,12,59.67,78.27,75.69,70.19,67.65,72.3,69.64,69.95,92,191,94,141,129.5,99,40.56,92,121,5,7,2026-09-19 22:18:21.483951+00:00
US-1717458,Crest Hill,Illinois,IL,,,2025,20695,286052.14,2.33,1.4,2.77,5.79,6.96,0,0.0,-100.0,743.0,3.05,41.83,-1.95,2.08,99.95,12,58.31,71.9,94.66,72.15,67.84,71.24,68.06,69.82,63,186,114,185,137.0,123,51.74,63,122,9,15,2026-09-19 22:18:21.483951+00:00
US-1810342,Carmel,Indiana,IN,,,2025,105634,561012.84,1.92,5.73,4.27,4.13,7.76,514,4.87,-60.19,4460.0,5.41,191.0,20.19,1.61,99.31,12,78.86,73.67,35.94,66.32,70.87,69.57,72.23,69.75,189,104,160,97,137.5,92,38.47,189,123,4,3,2026-09-19 22:18:21.483951+00:00
US-0636280,Imperial,California,CA,,,2025,22330,433578.0,0.5,9.16,7.55,8.4,9.16,4,0.18,-86.67,443.0,-6.34,28.75,64.29,2.43,100.64,12,89.19,56.67,54.15,69.05,74.18,66.05,71.05,70.08,109,44,284,118,138.75,240,88.59,109,124,3,3,2026-09-19 22:18:21.483951+00:00
US-3459880,Point Pleasant,New Jersey,NJ,,,2025,19712,726263.61,0.43,3.91,6.58,7.6,9.97,100,5.07,75.44,636.0,-0.63,35.08,15.66,2.04,101.32,12,80.79,70.2,38.62,66.54,71.29,68.64,71.81,69.57,185,94,183,101,140.75,91,43.33,185,125,33,23,2026-09-19 22:18:21.483951+00:00
US-5559250,Oconomowoc,Wisconsin,WI,,,2025,20119,537116.78,0.96,10.46,5.7,6.62,6.96,218,10.84,43.42,1014.0,7.76,74.67,4.07,2.72,100.69,12,76.37,74.89,37.8,66.21,70.14,69.77,71.85,69.49,195,126,152,100,143.25,95,35.08,195,126,13,9,2026-09-19 22:18:21.483951+00:00
US-5577975,Suamico,Wisconsin,WI,,,2025,13153,452469.71,0.31,2.28,5.01,6.41,7.86,67,5.09,24.07,454.0,16.41,31.0,8.77,2.59,99.72,12,70.48,77.91,44.45,66.57,68.81,70.66,71.22,69.32,181,156,127,114,144.5,67,25.99,181,127,11,10,2026-09-19 22:18:21.483951+00:00
US-0973000,Stamford,Connecticut,CT,,,2025,139535,688500.36,0.14,3.02,4.91,7.0,7.23,1561,11.19,1715.12,3716.0,6.75,202.67,-2.88,2.03,103.69,12,67.54,82.57,41.24,66.22,68.1,71.86,71.67,69.46,194,176,104,104,144.5,90,41.0,194,128,19,14,2026-09-19 22:18:21.483951+00:00
US-2064500,Shawnee,Kansas,KS,,,2025,69848,418024.1,0.39,3.55,3.14,3.82,6.37,195,2.79,74.11,2699.0,6.01,119.58,-18.83,1.68,100.89,12,58.09,82.08,66.66,68.63,66.57,72.57,69.74,69.38,118,230,90,140,144.5,140,52.45,118,129,6,6,2026-09-19 22:18:21.483951+00:00
US-3700160,Aberdeen,North Carolina,NC,,,2025,10066,350988.05,4.91,16.65,1.08,3.99,8.97,235,23.35,11.9,1019.0,37.15,91.83,31.35,3.48,99.15,12,93.22,68.67,13.28,64.64,73.86,67.73,74.18,70.1,248,48,216,68,145.0,200,88.02,248,130,1,1,2026-09-19 22:18:21.483951+00:00
US-2365725,Sanford,Maine,ME,,,2025,22663,372561.89,0.43,3.22,0.06,5.24,8.67,76,3.35,-31.53,884.0,3.76,61.33,8.71,2.58,99.89,12,77.78,67.49,51.48,67.61,70.75,68.18,70.52,69.26,145,109,199,130,145.75,90,33.3,145,131,5,5,2026-09-19 22:18:21.483951+00:00
US-3461680,Ramsey,New Jersey,NJ,,,2025,14925,845670.65,-0.01,1.15,5.42,6.99,6.78,15,1.01,-21.05,470.0,14.91,32.08,1.85,2.61,104.02,12,54.61,83.82,72.74,69.37,66.09,73.4,69.57,69.61,104,251,85,144,146.0,166,64.25,104,132,23,24,2026-09-19 22:18:21.483951+00:00
US-2302060,Auburn,Maine,ME,,,2025,25441,325406.77,0.83,5.63,1.27,6.23,9.35,59,2.32,-28.05,797.0,-7.86,47.42,10.06,2.22,101.52,12,84.72,59.25,55.88,68.59,72.75,66.39,70.37,69.53,119,69,271,133,148.0,202,74.89,119,133,3,6,2026-09-19 22:18:21.483951+00:00
US-3428710,Hackettstown,New Jersey,NJ,,,2025,10185,465409.52,-0.15,-0.36,2.31,6.1,7.75,0,0.0,-100.0,259.0,5.71,13.83,37.19,1.96,102.72,12,57.68,81.84,67.46,68.58,66.39,72.44,69.53,69.23,120,238,92,146,149.0,146,54.82,120,134,24,25,2026-09-19 22:18:21.483951+00:00
US-3464620,Roselle,New Jersey,NJ,,,2025,23261,517306.63,0.06,2.9,3.27,7.6,9.85,78,3.35,-27.1,506.0,3.69,40.0,17.94,2.92,105.0,12,78.19,69.86,43.75,66.66,70.53,68.44,71.0,69.16,176,117,190,120,150.75,73,32.64,176,135,32,26,2026-09-19 22:18:21.483951+00:00
US-1734722,Highland Park,Illinois,IL,,,2025,30767,756309.15,0.39,2.02,6.23,6.64,8.55,106,3.45,16.48,1331.0,1.68,90.67,-9.48,2.49,100.18,12,73.48,66.64,60.82,67.92,69.53,67.82,69.13,68.6,136,138,210,157,160.25,74,29.87,136,136,19,16,2026-09-19 22:18:21.483951+00:00
US-1729730,Glendale Heights,Illinois,IL,,,2025,32655,317641.6,-0.18,-1.34,5.33,7.29,7.75,4,0.12,,982.0,15.53,57.08,24.77,2.13,100.49,12,53.22,86.0,68.07,68.41,65.28,73.48,69.46,69.16,126,284,82,149,160.25,202,75.39,126,137,16,17,2026-09-19 22:18:21.483951+00:00
US-3459190,Plainfield,New Jersey,NJ,,,2025,57141,518720.42,0.43,5.22,5.63,7.62,9.69,246,4.31,68.49,900.0,0.33,73.83,11.03,3.08,102.92,12,83.84,62.79,45.3,66.84,71.74,66.48,70.51,68.89,170,86,265,131,163.0,179,65.97,170,138,31,27,2026-09-19 22:18:21.483951+00:00
US-3410750,Carteret,New Jersey,NJ,,,2025,25781,546110.81,0.14,1.92,3.38,7.4,8.1,72,2.79,60.0,421.0,13.48,44.17,7.07,3.93,100.92,12,70.74,71.19,55.48,67.08,68.59,68.7,69.42,68.45,164,165,181,151,165.25,30,10.64,164,139,29,28,2026-09-19 22:18:21.483951+00:00
US-2545245,Newburyport,Massachusetts,MA,,,2025,19148,921917.91,-0.17,4.65,3.84,5.73,7.97,11,0.57,57.14,799.0,-5.89,43.33,-8.77,2.03,99.36,12,77.8,54.41,82.74,70.85,71.52,65.68,67.77,68.95,82,88,301,197,167.0,219,89.89,82,140,3,8,2026-09-19 22:18:21.483951+00:00
US-0908000,Bridgeport,Connecticut,CT,,,2025,152273,354169.6,0.57,3.12,3.63,6.67,9.62,215,1.41,-55.67,2921.0,-1.62,230.58,10.86,2.9,101.46,12,78.78,60.64,62.07,68.25,70.83,66.3,68.94,68.58,128,107,274,161,167.5,167,64.43,128,141,15,15,2026-09-19 22:18:21.483951+00:00
US-2053775,Overland Park,Kansas,KS,,,2025,203677,471705.42,0.63,2.95,3.84,4.35,6.63,835,4.1,42.01,8007.0,6.15,366.5,-9.51,1.68,100.53,12,59.95,81.34,58.02,66.95,66.08,71.42,69.38,68.46,165,252,113,152,170.5,139,50.8,165,142,7,7,2026-09-19 22:18:21.483951+00:00
US-3362900,Portsmouth,New Hampshire,NH,,,2025,23028,783307.41,0.59,4.72,2.59,5.26,7.69,556,24.14,392.04,1162.0,23.09,89.75,0.94,2.95,99.23,12,76.09,73.35,36.0,65.11,69.26,68.57,70.85,68.45,227,147,185,124,170.75,103,39.1,227,143,6,5,2026-09-19 22:18:21.483951+00:00
US-3451810,New Providence,New Jersey,NJ,,,2025,14092,965140.26,-0.01,2.64,4.82,7.48,7.59,11,0.78,-89.32,366.0,-3.43,11.67,26.13,1.27,108.26,12,69.86,71.18,56.36,66.95,68.23,68.56,69.11,68.21,166,173,187,159,171.25,28,10.35,166,144,30,29,2026-09-19 22:18:21.483951+00:00
US-1766040,Round Lake Beach,Illinois,IL,,,2025,26902,252233.65,-0.21,-1.12,5.22,7.57,8.79,1,0.04,-66.67,811.0,4.92,50.0,23.46,2.28,100.71,12,59.91,75.75,71.59,68.38,66.42,70.38,68.21,68.34,127,236,140,182,171.25,109,42.55,127,145,17,18,2026-09-19 22:18:21.483951+00:00
US-3680203,West Haverstraw,New York,NY,,,2025,11025,430154.3,0.24,3.35,1.69,5.07,8.09,0,0.0,,195.0,1.56,16.92,28.48,3.47,100.75,12,75.32,59.98,72.14,69.16,70.24,66.41,68.1,68.48,108,123,270,184,171.25,162,63.72,108,146,8,6,2026-09-19 22:18:21.483951+00:00
US-2717000,Duluth,Minnesota,MN,,,2025,88330,290256.15,0.23,1.67,6.31,5.02,6.66,219,2.48,-45.52,3008.0,8.44,138.67,-6.83,1.75,100.44,12,55.49,83.22,64.96,67.56,65.23,72.16,68.91,68.47,148,287,98,162,173.75,189,69.58,148,147,1,1,2026-09-19 22:18:21.483951+00:00
US-3451660,New Milford,New Jersey,NJ,,,2025,17133,706778.5,-0.04,1.5,4.69,7.4,7.12,36,2.1,16.13,740.0,11.61,56.17,2.59,2.94,101.61,12,60.59,78.18,63.1,67.37,66.24,70.64,68.75,68.25,154,246,129,167,174.0,117,43.75,154,148,28,30,2026-09-19 22:18:21.483951+00:00
US-1753559,North Chicago,Illinois,IL,,,2025,34050,213823.32,-0.11,10.76,5.4,9.89,9.76,12,0.35,20.0,334.0,-8.74,26.5,-7.83,2.92,99.3,12,90.64,42.48,85.65,72.53,75.44,63.4,68.47,69.96,61,34,428,174,174.25,394,155.63,61,149,8,19,2026-09-19 22:18:21.483951+00:00
US-3426340,Glassboro,New Jersey,NJ,,,2025,24483,365645.73,0.84,5.7,2.28,6.49,9.19,32,1.31,-23.81,699.0,-24.68,34.58,-23.15,1.9,99.86,12,84.96,49.62,77.45,70.71,73.23,64.4,68.3,69.16,85,59,374,180,174.5,315,123.67,85,150,19,31,2026-09-19 22:18:21.483951+00:00
US-0638562,Kingsburg,California,CA,,,2025,13249,468768.81,0.12,6.64,3.32,2.83,6.15,17,1.28,-69.64,369.0,13.89,23.5,12.8,2.49,99.69,12,61.39,77.78,61.69,67.2,66.35,70.45,68.8,68.2,158,240,137,164,174.75,103,38.98,158,151,6,4,2026-09-19 22:18:21.483951+00:00
US-1784038,Yorkville,Illinois,IL,,,2025,26730,403238.0,2.93,22.81,4.08,5.96,8.27,259,9.69,-0.38,1337.0,-1.47,104.92,1.29,2.94,100.0,12,92.03,56.23,40.7,66.67,73.59,64.64,70.79,68.92,175,54,347,126,175.5,293,107.96,175,152,24,20,2026-09-19 22:18:21.483951+00:00
US-4202000,Allentown,Pennsylvania,PA,,,2025,126044,309736.91,0.19,0.26,3.9,5.83,8.63,1,0.01,-99.63,3006.0,-5.35,125.83,10.95,1.53,100.47,12,65.54,65.58,82.12,69.7,68.04,68.05,67.22,68.25,100,183,204,216,175.75,116,45.3,100,153,14,14,2026-09-19 22:18:21.483951+00:00
US-1765000,Rockford,Illinois,IL,,,2025,147384,176949.98,0.19,-0.94,8.74,10.77,11.2,124,0.84,-8.15,5549.0,1.0,201.17,-4.24,1.32,99.67,12,61.36,71.13,77.44,68.8,66.7,69.15,67.37,68.0,114,222,166,209,177.75,108,42.24,114,154,15,21,2026-09-19 22:18:21.483951+00:00
US-3953970,New Albany,Ohio,OH,,,2025,11803,632120.23,0.68,5.53,2.48,4.74,7.79,43,3.64,-6.52,518.0,-0.58,31.33,-21.17,2.23,99.31,12,78.54,59.88,62.49,68.0,70.53,65.87,68.54,68.23,134,116,293,172,178.75,177,68.99,134,155,4,4,2026-09-19 22:18:21.483951+00:00
US-0946450,Meriden,Connecticut,CT,,,2025,60810,320578.9,-0.09,0.32,4.91,8.52,10.26,25,0.41,0.0,1811.0,-4.58,99.75,6.4,2.01,102.77,12,67.11,65.31,77.22,69.01,68.09,67.64,67.31,68.01,110,177,218,213,179.5,108,43.13,110,156,14,16,2026-09-19 22:18:21.483951+00:00
US-2505595,Beverly,Massachusetts,MA,,,2025,43363,751285.68,0.2,1.87,2.35,5.23,6.08,6,0.14,-91.89,997.0,3.96,33.42,3.62,1.23,102.16,12,48.76,82.93,84.54,69.66,64.38,72.92,67.71,68.67,103,338,88,199,182.0,250,99.63,103,157,7,9,2026-09-19 22:18:21.483951+00:00
US-0968100,Shelton,Connecticut,CT,,,2025,42880,549039.51,0.27,5.28,4.18,6.47,8.18,209,4.87,2512.5,1342.0,-3.31,87.92,1.15,2.44,101.17,12,80.53,62.09,50.8,66.65,70.54,65.93,69.26,68.09,178,115,291,155,184.75,176,65.35,178,158,18,17,2026-09-19 22:18:21.483951+00:00
US-4627260,Harrisburg,South Dakota,SD,,,2025,10405,361115.66,2.4,52.01,1.06,2.16,6.39,102,9.8,50.0,588.0,16.67,44.92,-19.43,3.01,99.11,12,73.6,69.9,47.62,65.81,68.59,67.67,69.33,67.85,208,164,217,153,185.5,64,27.46,208,159,1,1,2026-09-19 22:18:21.483951+00:00
US-0541720,Lowell,Arkansas,AR,,,2025,12184,357732.96,5.27,22.5,2.34,4.39,9.56,200,16.41,-17.01,853.0,24.89,86.67,75.08,3.81,99.3,12,94.91,67.6,5.24,62.93,73.26,66.44,73.65,69.07,344,58,268,74,186.0,286,123.1,344,160,1,1,2026-09-19 22:18:21.483951+00:00
